%eval_id interface dGrainHBS FaceCovMax SwellLink vResol DatomFissGBx fNucleate aAtomDifFiss FD1 fuel_swelling1 FD2 fuel_swelling2 FD3 fuel_swelling3
0 1004 3.450E-05 0.889 2.643E-02 1.750E-18 2.964E+04 6.668E-10 5.359E-31 .2004480008009508E+22 8.381833687846594 .4008960016019010E+22 17.72401859183253 .6013440024028510E+22 33.72273270120440
0 1005 4.358E-05 0.608 2.563E-02 1.699E-18 3.063E+04 6.026E-10 6.150E-31 .2004480008009508E+22 8.451850140180179 .4008960016019010E+22 21.69230354556591 .6013440024028510E+22 47.74310638876209
0 1006 4.124E-05 0.755 2.158E-02 1.828E-18 3.201E+04 4.416E-10 5.385E-31 .2004480008009508E+22 8.421636411518072 .4008960016019010E+22 20.19475210572855 .6013440024028510E+22 42.66002272768762
0 1007 4.366E-05 0.753 2.525E-02 1.953E-18 3.463E+04 6.290E-10 4.795E-31 .2004480008009508E+22 8.331772773946595 .4008960016019010E+22 20.44602457248953 .6013440024028510E+22 43.81017069070567
0 1008 4.154E-05 0.717 2.488E-02 1.981E-18 3.057E+04 6.049E-10 5.094E-31 .2004480008009508E+22 8.331970067844230 .4008960016019010E+22 20.34899044930270 .6013440024028510E+22 43.41231467049410
0 1009 4.464E-05 0.829 2.503E-02 2.098E-18 3.568E+04 5.960E-10 4.824E-31 .2004480008009508E+22 8.313656920841515 .4008960016019010E+22 20.02353923326260 .6013440024028510E+22 42.46841702066021
0 1010 4.709E-05 0.651 2.614E-02 1.777E-18 2.577E+04 6.357E-10 4.374E-31 .2004480008009508E+22 8.311822781153404 .4008960016019010E+22 21.70361709379313 .6013440024028510E+22 48.42376356417595
0 1011 3.913E-05 0.696 2.598E-02 2.293E-18 2.771E+04 7.044E-10 4.416E-31 .2004480008009508E+22 8.208869623462421 .4008960016019010E+22 19.86362602732843 .6013440024028510E+22 42.00360449761592
0 1012 3.763E-05 0.700 2.482E-02 2.160E-18 2.920E+04 5.950E-10 5.246E-31 .2004480008009508E+22 8.299867239536002 .4008960016019010E+22 19.67797933370119 .6013440024028510E+22 41.03757820829209
0 1013 3.931E-05 0.706 3.219E-02 2.397E-18 2.983E+04 6.415E-10 4.907E-31 .2004480008009508E+22 8.235887907571620 .4008960016019010E+22 19.61153378514856 .6013440024028510E+22 40.98548978759712
0 1014 4.718E-05 0.737 2.784E-02 1.556E-18 2.751E+04 5.478E-10 4.237E-31 .2004480008009508E+22 8.376995370441655 .4008960016019010E+22 21.11341374198592 .6013440024028510E+22 46.03788112873837
0 1015 3.444E-05 0.716 2.552E-02 1.850E-18 2.770E+04 6.088E-10 5.263E-31 .2004480008009508E+22 8.356697316591241 .4008960016019010E+22 18.94431709284544 .6013440024028510E+22 38.11074554692232
0 1016 4.528E-05 0.707 2.452E-02 2.117E-18 2.842E+04 6.308E-10 5.491E-31 .2004480008009508E+22 8.309514749206679 .4008960016019010E+22 21.04673640037397 .6013440024028510E+22 46.12445029644454
0 1017 3.840E-05 0.794 2.338E-02 2.171E-18 3.187E+04 6.170E-10 4.545E-31 .2004480008009508E+22 8.269228121026348 .4008960016019010E+22 19.11625396389822 .6013440024028510E+22 39.24861015590484
0 1018 3.382E-05 0.760 2.292E-02 2.013E-18 3.232E+04 5.173E-10 5.196E-31 .2004480008009508E+22 8.354149622340797 .4008960016019010E+22 18.50705842215507 .6013440024028510E+22 36.64201737555150
0 1019 4.138E-05 0.743 2.481E-02 2.156E-18 2.771E+04 7.283E-10 4.798E-31 .2004480008009508E+22 8.249197091535075 .4008960016019010E+22 20.01299530296680 .6013440024028510E+22 42.51598144703215
0 1020 3.394E-05 0.735 2.036E-02 1.902E-18 2.778E+04 4.686E-10 5.645E-31 .2004480008009508E+22 8.394415747492900 .4008960016019010E+22 18.83450500817473 .6013440024028510E+22 37.70398418684339
0 1021 3.069E-05 0.822 2.558E-02 1.858E-18 3.511E+04 7.026E-10 5.565E-31 .2004480008009508E+22 8.380656018237731 .4008960016019010E+22 17.40738372720956 .6013440024028510E+22 32.41199156106584
0 1022 4.005E-05 0.689 2.514E-02 2.033E-18 2.803E+04 4.820E-10 5.406E-31 .2004480008009508E+22 8.352140332239056 .4008960016019010E+22 20.29288609048541 .6013440024028510E+22 43.10309537045774
0 1023 3.720E-05 0.688 2.608E-02 2.188E-18 2.971E+04 6.711E-10 4.393E-31 .2004480008009508E+22 8.239936537180075 .4008960016019010E+22 19.59206653919063 .6013440024028510E+22 40.86202768539377
0 1024 3.549E-05 0.828 2.556E-02 2.134E-18 3.085E+04 5.766E-10 4.346E-31 .2004480008009508E+22 8.269447515040566 .4008960016019010E+22 18.17781288349590 .6013440024028510E+22 35.86959834425485
0 1025 3.527E-05 0.779 2.627E-02 1.840E-18 3.047E+04 5.398E-10 5.054E-31 .2004480008009508E+22 8.372482073863766 .4008960016019010E+22 18.61267361812760 .6013440024028510E+22 36.96362953613524
0 1026 3.776E-05 0.786 2.530E-02 2.028E-18 3.042E+04 6.044E-10 5.458E-31 .2004480008009508E+22 8.339280172002820 .4008960016019010E+22 19.06051407426818 .6013440024028510E+22 38.78472543069297
0 1027 3.848E-05 0.826 2.073E-02 2.194E-18 2.429E+04 7.009E-10 4.429E-31 .2004480008009508E+22 8.211492045542053 .4008960016019010E+22 18.90709206034447 .6013440024028510E+22 38.76108081274434
0 1028 3.799E-05 0.843 2.890E-02 2.296E-18 3.427E+04 6.175E-10 3.585E-31 .2004480008009508E+22 8.199761773051133 .4008960016019010E+22 18.42891866802676 .6013440024028510E+22 36.96635016394865
0 1029 3.824E-05 0.761 2.324E-02 2.135E-18 3.021E+04 5.975E-10 5.365E-31 .2004480008009508E+22 8.313826950527934 .4008960016019010E+22 19.39157943516287 .6013440024028510E+22 40.06897142133571
0 1030 3.965E-05 0.762 2.872E-02 2.086E-18 3.119E+04 7.910E-10 4.422E-31 .2004480008009508E+22 8.246939107235198 .4008960016019010E+22 19.41802243506679 .6013440024028510E+22 40.29751460694710
0 1031 3.843E-05 0.753 2.166E-02 2.342E-18 3.280E+04 6.171E-10 4.847E-31 .2004480008009508E+22 8.257280614853295 .4008960016019010E+22 19.48415505901766 .6013440024028510E+22 40.59320139068155
0 1032 4.039E-05 0.777 3.125E-02 2.241E-18 2.945E+04 6.237E-10 4.124E-31 .2004480008009508E+22 8.223012407124813 .4008960016019010E+22 19.30848612388976 .6013440024028510E+22 40.01765997922752
0 1033 3.798E-05 0.814 2.197E-02 2.030E-18 3.778E+04 5.545E-10 5.281E-31 .2004480008009508E+22 8.364502484128369 .4008960016019010E+22 19.02690091606044 .6013440024028510E+22 38.63957611416295
0 1034 3.920E-05 0.810 1.981E-02 2.135E-18 2.833E+04 5.756E-10 5.878E-31 .2004480008009508E+22 8.333439135797708 .4008960016019010E+22 19.32260554664232 .6013440024028510E+22 39.88929932373942
0 1035 3.756E-05 0.819 2.258E-02 1.789E-18 3.185E+04 6.328E-10 5.180E-31 .2004480008009508E+22 8.377830937288534 .4008960016019010E+22 18.91969569649923 .6013440024028510E+22 38.16011124032887
0 1036 4.193E-05 0.802 2.692E-02 2.092E-18 3.186E+04 6.219E-10 4.864E-31 .2004480008009508E+22 8.299596219290018 .4008960016019010E+22 19.64814161272207 .6013440024028510E+22 41.08607068249214
0 1037 3.966E-05 0.633 2.778E-02 2.017E-18 2.592E+04 5.779E-10 5.489E-31 .2004480008009508E+22 8.329494028756415 .4008960016019010E+22 20.54136690247830 .6013440024028510E+22 43.96404033135828
0 1038 4.416E-05 0.644 2.285E-02 1.970E-18 3.326E+04 5.180E-10 5.425E-31 .2004480008009508E+22 8.377773656539244 .4008960016019010E+22 21.52686177396179 .6013440024028510E+22 47.54446251733482
0 1039 4.890E-05 0.860 2.467E-02 1.912E-18 2.673E+04 6.157E-10 5.067E-31 .2004480008009508E+22 8.327726354516182 .4008960016019010E+22 20.54142450045901 .6013440024028510E+22 44.39353144291534
0 1040 4.930E-05 0.792 1.983E-02 1.872E-18 2.421E+04 5.752E-10 4.442E-31 .2004480008009508E+22 8.299569685952154 .4008960016019010E+22 21.26281363266130 .6013440024028510E+22 47.12367420456579
0 1041 3.858E-05 0.741 2.398E-02 2.284E-18 3.604E+04 6.398E-10 4.966E-31 .2004480008009508E+22 8.279443839552014 .4008960016019010E+22 19.56501108405142 .6013440024028510E+22 40.76140172121223
0 1042 4.795E-05 0.731 2.467E-02 2.180E-18 2.731E+04 5.914E-10 5.340E-31 .2004480008009508E+22 8.293463297604982 .4008960016019010E+22 21.26277968170939 .6013440024028510E+22 47.05314195675710
0 1043 3.877E-05 0.898 2.515E-02 2.057E-18 3.072E+04 5.787E-10 5.964E-31 .2004480008009508E+22 8.362185730581972 .4008960016019010E+22 18.46197310666133 .6013440024028510E+22 36.71609984269384
0 1044 3.475E-05 0.638 2.315E-02 2.082E-18 3.769E+04 6.166E-10 5.098E-31 .2004480008009508E+22 8.332830779294429 .4008960016019010E+22 19.71360124596627 .6013440024028510E+22 40.86957783813583
0 1045 3.536E-05 0.879 2.833E-02 2.363E-18 2.811E+04 6.828E-10 4.715E-31 .2004480008009508E+22 8.217948580608020 .4008960016019010E+22 17.69185299343912 .6013440024028510E+22 34.26579329040278
0 1046 3.650E-05 0.868 2.814E-02 1.623E-18 2.996E+04 6.301E-10 5.130E-31 .2004480008009508E+22 8.408341789815365 .4008960016019010E+22 18.23366845266630 .6013440024028510E+22 35.55204926795955
0 1047 3.915E-05 0.852 2.317E-02 1.786E-18 3.135E+04 7.007E-10 6.324E-31 .2004480008009508E+22 8.419854302699727 .4008960016019010E+22 19.03009307196702 .6013440024028510E+22 38.50161480460084
0 1048 4.161E-05 0.862 2.433E-02 1.850E-18 2.620E+04 6.677E-10 4.705E-31 .2004480008009508E+22 8.310727079005545 .4008960016019010E+22 19.26100049027658 .6013440024028510E+22 39.72561743655697
0 1049 4.322E-05 0.832 2.625E-02 1.592E-18 3.129E+04 5.689E-10 5.162E-31 .2004480008009508E+22 8.434849433854319 .4008960016019010E+22 19.86140048271498 .6013440024028510E+22 41.41195679124262
0 1050 4.103E-05 0.871 1.943E-02 2.216E-18 3.214E+04 5.973E-10 5.208E-31 .2004480008009508E+22 8.298065701050925 .4008960016019010E+22 19.20171286138615 .6013440024028510E+22 39.65495507468903
0 1051 3.951E-05 0.852 2.529E-02 1.893E-18 3.433E+04 6.536E-10 5.386E-31 .2004480008009508E+22 8.369708884514612 .4008960016019010E+22 18.97067715669128 .6013440024028510E+22 38.42709666012677
0 1052 4.120E-05 0.783 2.357E-02 1.596E-18 3.412E+04 5.839E-10 4.935E-31 .2004480008009508E+22 8.427537871883507 .4008960016019010E+22 19.95050924202932 .6013440024028510E+22 41.67783122994570
0 1053 4.014E-05 0.727 2.200E-02 1.844E-18 3.314E+04 5.525E-10 5.699E-31 .2004480008009508E+22 8.411691854423607 .4008960016019010E+22 20.19986927337651 .6013440024028510E+22 42.62511873336842
0 1054 4.535E-05 0.773 2.332E-02 2.387E-18 2.778E+04 5.260E-10 5.649E-31 .2004480008009508E+22 8.284819034228057 .4008960016019010E+22 20.56603950513509 .6013440024028510E+22 44.58085752450275
0 1055 4.448E-05 0.799 2.682E-02 2.068E-18 2.647E+04 6.690E-10 4.800E-31 .2004480008009508E+22 8.270944986597886 .4008960016019010E+22 20.08487079265566 .6013440024028510E+22 42.79534206135141
0 1056 4.729E-05 0.685 3.023E-02 2.102E-18 2.583E+04 6.228E-10 5.283E-31 .2004480008009508E+22 8.293319739958994 .4008960016019010E+22 21.24307739519882 .6013440024028510E+22 46.85190186450600
0 1057 4.403E-05 0.808 2.406E-02 2.118E-18 3.412E+04 6.451E-10 4.987E-31 .2004480008009508E+22 8.304217059898189 .4008960016019010E+22 20.09893154733597 .6013440024028510E+22 42.75604181413348
0 1058 3.658E-05 0.791 1.773E-02 2.369E-18 2.865E+04 6.487E-10 5.428E-31 .2004480008009508E+22 8.258509205088304 .4008960016019010E+22 18.90922167187581 .6013440024028510E+22 38.60575770660544
0 1059 4.395E-05 0.820 2.579E-02 1.919E-18 3.315E+04 5.828E-10 4.547E-31 .2004480008009508E+22 8.328770272505666 .4008960016019010E+22 19.96418212008734 .6013440024028510E+22 42.15144866122193
0 1060 3.659E-05 0.875 2.674E-02 1.940E-18 2.892E+04 5.849E-10 3.913E-31 .2004480008009508E+22 8.272628123510978 .4008960016019010E+22 18.05966412280288 .6013440024028510E+22 35.43872123306600
0 1061 4.198E-05 0.709 2.829E-02 2.210E-18 2.379E+04 5.764E-10 4.599E-31 .2004480008009508E+22 8.238665946531603 .4008960016019010E+22 20.21943678711163 .6013440024028510E+22 43.26434825068313
0 1062 3.941E-05 0.682 2.583E-02 2.317E-18 2.889E+04 5.911E-10 5.190E-31 .2004480008009508E+22 8.268176504027752 .4008960016019010E+22 20.09467301056747 .6013440024028510E+22 42.66361727106356
0 1063 3.960E-05 0.667 2.917E-02 2.013E-18 3.210E+04 6.252E-10 4.662E-31 .2004480008009508E+22 8.305061659523766 .4008960016019010E+22 20.18398759932234 .6013440024028510E+22 42.75078227501928
0 1064 3.878E-05 0.888 2.905E-02 2.111E-18 3.023E+04 6.245E-10 4.483E-31 .2004480008009508E+22 8.269715572973507 .4008960016019010E+22 18.33469022100536 .6013440024028510E+22 36.48760991551084
0 1065 4.366E-05 0.721 2.630E-02 1.874E-18 3.283E+04 5.848E-10 5.368E-31 .2004480008009508E+22 8.380639474471083 .4008960016019010E+22 20.69411408234626 .6013440024028510E+22 44.51262775854723
0 1066 4.262E-05 0.766 2.528E-02 1.939E-18 2.941E+04 6.125E-10 4.754E-31 .2004480008009508E+22 8.317519146132057 .4008960016019010E+22 20.13280742504410 .6013440024028510E+22 42.74219951166391
0 1067 4.431E-05 0.874 2.088E-02 2.097E-18 3.673E+04 5.620E-10 5.741E-31 .2004480008009508E+22 8.367896486126773 .4008960016019010E+22 19.83982821979836 .6013440024028510E+22 41.74092550233163
0 1068 3.916E-05 0.739 2.340E-02 2.020E-18 3.062E+04 6.499E-10 5.462E-31 .2004480008009508E+22 8.333355703581107 .4008960016019010E+22 19.77649742346360 .6013440024028510E+22 41.35280458348788
0 1069 4.312E-05 0.793 2.763E-02 1.996E-18 3.137E+04 5.675E-10 4.362E-31 .2004480008009508E+22 8.300075336946072 .4008960016019010E+22 19.90773021243869 .6013440024028510E+22 42.00089864237023
0 1070 3.771E-05 0.761 2.645E-02 1.928E-18 3.101E+04 7.312E-10 4.728E-31 .2004480008009508E+22 8.304234465418320 .4008960016019010E+22 19.19656240350574 .6013440024028510E+22 39.30101120219231
0 1071 3.320E-05 0.744 2.093E-02 1.925E-18 3.127E+04 6.027E-10 5.358E-31 .2004480008009508E+22 8.359831451996754 .4008960016019010E+22 18.58332734139589 .6013440024028510E+22 36.85791860377502
0 1072 4.505E-05 0.721 2.347E-02 2.023E-18 3.113E+04 5.633E-10 4.350E-31 .2004480008009508E+22 8.294205282824045 .4008960016019010E+22 20.94397164809566 .6013440024028510E+22 45.78201032738077
0 1073 4.317E-05 0.829 2.463E-02 1.613E-18 2.351E+04 5.923E-10 5.643E-31 .2004480008009508E+22 8.416576683078340 .4008960016019010E+22 19.90026433818829 .6013440024028510E+22 41.64490786461096
0 1074 3.895E-05 0.802 2.122E-02 2.241E-18 2.806E+04 5.217E-10 4.984E-31 .2004480008009508E+22 8.282841055566374 .4008960016019010E+22 19.22092402356189 .6013440024028510E+22 39.66519731589516
0 1075 3.953E-05 0.781 2.368E-02 2.194E-18 2.936E+04 6.430E-10 5.299E-31 .2004480008009508E+22 8.287700509533837 .4008960016019010E+22 19.44226700850453 .6013440024028510E+22 40.38285908512996
0 1076 3.782E-05 0.727 2.858E-02 1.980E-18 3.424E+04 5.888E-10 5.148E-31 .2004480008009508E+22 8.350516077089807 .4008960016019010E+22 19.44922690361143 .6013440024028510E+22 40.00173557415351
0 1077 3.760E-05 0.667 2.294E-02 2.371E-18 2.665E+04 6.129E-10 5.881E-31 .2004480008009508E+22 8.275249527141268 .4008960016019010E+22 19.96881397249740 .6013440024028510E+22 42.18214839545161
0 1078 3.700E-05 0.686 2.133E-02 1.960E-18 3.317E+04 6.926E-10 4.621E-31 .2004480008009508E+22 8.305684786492092 .4008960016019010E+22 19.82918278275779 .6013440024028510E+22 41.50171778817086
0 1079 3.886E-05 0.782 2.285E-02 1.730E-18 3.227E+04 5.471E-10 5.017E-31 .2004480008009508E+22 8.400775271895546 .4008960016019010E+22 19.47520464012390 .6013440024028510E+22 40.05848420277061
0 1080 3.707E-05 0.636 2.587E-02 2.042E-18 3.385E+04 5.670E-10 4.399E-31 .2004480008009508E+22 8.301448180923208 .4008960016019010E+22 20.07907822118865 .6013440024028510E+22 42.31563883259250
0 1081 4.155E-05 0.854 2.218E-02 1.656E-18 3.428E+04 5.301E-10 4.958E-31 .2004480008009508E+22 8.425707393574463 .4008960016019010E+22 19.50552416905702 .6013440024028510E+22 40.22202155605294
0 1082 3.628E-05 0.657 2.696E-02 1.817E-18 3.118E+04 4.787E-10 5.295E-31 .2004480008009508E+22 8.406984826161576 .4008960016019010E+22 19.82248127952783 .6013440024028510E+22 41.04441118464284
0 1083 4.032E-05 0.730 2.300E-02 1.757E-18 2.988E+04 6.017E-10 5.566E-31 .2004480008009508E+22 8.403583995556946 .4008960016019010E+22 20.17242628557291 .6013440024028510E+22 42.52371737798939
0 1084 4.153E-05 0.763 2.700E-02 2.035E-18 2.763E+04 5.628E-10 5.039E-31 .2004480008009508E+22 8.314802415401465 .4008960016019010E+22 19.87328000267411 .6013440024028510E+22 41.81237043751870
0 1085 4.224E-05 0.793 2.768E-02 2.103E-18 3.407E+04 5.769E-10 5.356E-31 .2004480008009508E+22 8.337322605714791 .4008960016019010E+22 19.78628725243200 .6013440024028510E+22 41.45218359852958
0 1086 4.553E-05 0.885 2.388E-02 1.574E-18 2.392E+04 6.456E-10 4.973E-31 .2004480008009508E+22 8.382794614647329 .4008960016019010E+22 19.91655566162555 .6013440024028510E+22 41.87381100217335
0 1087 3.415E-05 0.715 1.728E-02 2.180E-18 2.876E+04 6.105E-10 4.641E-31 .2004480008009508E+22 8.262038779278120 .4008960016019010E+22 19.01765800958686 .6013440024028510E+22 38.79838916835586
0 1088 4.082E-05 0.816 2.671E-02 1.963E-18 3.524E+04 5.797E-10 4.928E-31 .2004480008009508E+22 8.347709332681292 .4008960016019010E+22 19.41290447606206 .6013440024028510E+22 40.05614143782572
0 1089 3.921E-05 0.881 2.620E-02 1.659E-18 3.150E+04 7.063E-10 4.694E-31 .2004480008009508E+22 8.367596069193281 .4008960016019010E+22 18.70665833865155 .6013440024028510E+22 37.43869394792522
0 1090 4.439E-05 0.634 2.901E-02 2.068E-18 2.547E+04 6.403E-10 5.222E-31 .2004480008009508E+22 8.292497503967972 .4008960016019010E+22 21.22981133405762 .6013440024028510E+22 46.70647672004050
0 1091 3.653E-05 0.737 2.728E-02 1.527E-18 3.191E+04 5.220E-10 4.963E-31 .2004480008009508E+22 8.452433717143077 .4008960016019010E+22 19.28092620413928 .6013440024028510E+22 39.00704262728192
0 1092 3.556E-05 0.744 2.257E-02 2.138E-18 2.817E+04 6.370E-10 5.601E-31 .2004480008009508E+22 8.308241633410995 .4008960016019010E+22 18.98340698845143 .6013440024028510E+22 38.55939639800354
0 1093 3.889E-05 0.749 2.282E-02 2.040E-18 2.974E+04 5.831E-10 4.601E-31 .2004480008009508E+22 8.295741784018487 .4008960016019010E+22 19.61349845665860 .6013440024028510E+22 40.90211047951487
0 1094 4.335E-05 0.644 1.986E-02 1.994E-18 2.677E+04 6.475E-10 4.728E-31 .2004480008009508E+22 8.287776749261978 .4008960016019010E+22 21.40128883712687 .6013440024028510E+22 47.42816584231631
0 1095 3.858E-05 0.754 2.127E-02 2.221E-18 3.292E+04 5.823E-10 4.952E-31 .2004480008009508E+22 8.290485044471742 .4008960016019010E+22 19.55472095649079 .6013440024028510E+22 40.74331464118600
0 1096 3.548E-05 0.788 2.545E-02 2.040E-18 2.484E+04 6.467E-10 5.433E-31 .2004480008009508E+22 8.303791128655341 .4008960016019010E+22 18.53356335568083 .6013440024028510E+22 36.98280378835937
0 1097 3.551E-05 0.833 2.140E-02 2.018E-18 3.766E+04 5.619E-10 5.387E-31 .2004480008009508E+22 8.370518550756213 .4008960016019010E+22 18.36728439985622 .6013440024028510E+22 36.26307846942144
0 1098 3.744E-05 0.796 2.505E-02 1.891E-18 2.937E+04 5.996E-10 5.519E-31 .2004480008009508E+22 8.368482924885971 .4008960016019010E+22 18.97202377685997 .6013440024028510E+22 38.35446617026418
0 1099 3.829E-05 0.648 2.186E-02 1.904E-18 3.189E+04 6.575E-10 4.088E-31 .2004480008009508E+22 8.288203796907254 .4008960016019010E+22 20.37157494771738 .6013440024028510E+22 43.47414083295581
0 1100 4.734E-05 0.807 2.680E-02 1.753E-18 2.869E+04 5.793E-10 4.577E-31 .2004480008009508E+22 8.350996253173371 .4008960016019010E+22 20.62768088436795 .6013440024028510E+22 44.47765976662642
0 1101 3.434E-05 0.775 2.539E-02 1.865E-18 3.041E+04 6.332E-10 4.739E-31 .2004480008009508E+22 8.332274454850118 .4008960016019010E+22 18.44881157002017 .6013440024028510E+22 36.47322307314455
0 1102 3.536E-05 0.813 2.419E-02 2.092E-18 2.728E+04 5.086E-10 4.737E-31 .2004480008009508E+22 8.298354064840414 .4008960016019010E+22 18.30511267272142 .6013440024028510E+22 36.26412366348784
0 1103 5.003E-05 0.771 2.519E-02 2.183E-18 3.038E+04 5.630E-10 5.151E-31 .2004480008009508E+22 8.301836104832752 .4008960016019010E+22 21.28990422391055 .6013440024028510E+22 47.17234785151598
0 1104 4.895E-05 0.728 2.550E-02 1.720E-18 3.081E+04 7.252E-10 5.399E-31 .2004480008009508E+22 8.385548664926173 .4008960016019010E+22 21.53781722494564 .6013440024028510E+22 47.64609946160774
0 1105 3.756E-05 0.658 1.916E-02 1.790E-18 3.261E+04 5.632E-10 5.739E-31 .2004480008009508E+22 8.422650194264452 .4008960016019010E+22 20.38197316452828 .6013440024028510E+22 43.09927601183514
0 1106 3.554E-05 0.651 2.572E-02 1.917E-18 3.530E+04 6.191E-10 4.969E-31 .2004480008009508E+22 8.352601568789586 .4008960016019010E+22 19.71875280839231 .6013440024028510E+22 40.80452620229131
0 1107 3.223E-05 0.799 2.291E-02 1.683E-18 2.652E+04 6.453E-10 4.371E-31 .2004480008009508E+22 8.334093812974036 .4008960016019010E+22 17.89333651633312 .6013440024028510E+22 34.40074297528295
0 1108 4.621E-05 0.761 2.581E-02 1.797E-18 2.742E+04 5.591E-10 5.357E-31 .2004480008009508E+22 8.382187493408869 .4008960016019010E+22 20.84227141695574 .6013440024028510E+22 45.14331340579618
